#起始日期：2018-02-18 00:00:00  终止日期：2018-02-18 23:59:59
#交易金额合计：383笔，共61885.80元
#下载时间：2018-02-27 13:12:20

交易时间,微信支付单号,商户订单号,交易场景,交易状态,交易金额(元),
2018-02-18 11:49:20,`4200000076201802184353710350,`1930141301219525635,公众号支付,买家已支付,158.00
2018-02-18 11:47:55,`4200000052201802184414634300,`1930140599495689223,公众号支付,买家已支付,158.00
2018-02-18 11:46:34,`4200000069201802184375471856,`1930139978596090880,公众号支付,买家已支付,158.00
2018-02-18 11:46:30,`4200000052201802184323299416,`1930139940612473856,公众号支付,买家已支付,158.00
2018-02-18 11:45:20,`4200000076201802184324060255,`1930139361630749696,公众号支付,买家已支付,316.00
2018-02-18 11:44:56,`4200000056201802184368500313,`1930139156621558790,公众号支付,买家已支付,158.00
2018-02-18 11:44:04,`4200000057201802184357543308,`1930138700247729155,公众号支付,买家已支付,158.00
2018-02-18 11:39:05,`4200000077201802184363230028,`1930135581589767170,公众号支付,买家已支付,158.00
2018-02-18 11:36:12,`4200000055201802184415947693,`1930134687011832840,公众号支付,买家已支付,158.00
2018-02-18 11:34:39,`4200000058201802184365982687,`1930133930879484933,公众号支付,买家已支付,158.00
2018-02-18 11:32:47,`4200000053201802184349224380,`1930133038205764614,公众号支付,买家已支付,158.00
2018-02-18 11:30:07,`4200000063201802184416066091,`1930131701304919048,公众号支付,买家已支付,316.00
2018-02-18 11:29:07,`4200000064201802184345992074,`1930131184088515592,公众号支付,买家已支付,58.00
2018-02-18 11:28:49,`4200000053201802184335389832,`1930130909487432710,公众号支付,买家已支付,158.00
2018-02-18 11:25:12,`4200000061201802184327963043,`1930129116623799296,公众号支付,买家已支付,158.00
2018-02-18 11:23:44,`4200000071201802184335027217,`1930128299548214280,公众号支付,买家已支付,158.00
2018-02-18 11:17:45,`4200000060201802184390915548,`1930125431483139078,公众号支付,买家已支付,158.00
2018-02-18 11:16:35,`4200000051201802184355679050,`1930124884973716489,公众号支付,买家已支付,158.00
2018-02-18 11:14:25,`4200000058201802184344012522,`1930123723386389511,公众号支付,买家已支付,158.00
2018-02-18 11:09:38,`4200000079201802184330834335,`1930121386345366536,公众号支付,买家已支付,316.00
2018-02-18 11:09:19,`4200000051201802184367295735,`1930121224696890376,公众号支付,买家已支付,129.60
2018-02-18 11:05:03,`4200000060201802184430726624,`1930119070837900288,公众号支付,买家已支付,158.00
2018-02-18 11:04:31,`4200000056201802184324005204,`1930118805195850756,公众号支付,买家已支付,158.00
2018-02-18 11:03:59,`4200000074201802184355737885,`1930118520671044615,公众号支付,买家已支付,158.00
2018-02-18 11:03:05,`4200000058201802184344547760,`1930118083851060231,公众号支付,买家已支付,158.00
2018-02-18 11:00:08,`4200000075201802184319813467,`1930116558340752391,公众号支付,买家已支付,79.00
2018-02-18 10:57:34,`4200000057201802184310050434,`1930115303304332289,公众号支付,买家已支付,158.00
2018-02-18 10:55:51,`4200000078201802184342387039,`1930114407476495365,公众号支付,买家已支付,158.00
2018-02-18 10:53:04,`4200000079201802184299930853,`1930113044822623236,公众号支付,买家已支付,158.00
2018-02-18 10:52:32,`4200000069201802184316756285,`1930112718111507464,公众号支付,买家已支付,158.00
2018-02-18 10:51:25,`4200000069201802184353876923,`1930112211850626056,公众号支付,买家已支付,158.00
2018-02-18 10:50:41,`4200000072201802184366032528,`1930111850385507337,公众号支付,买家已支付,158.00
2018-02-18 10:47:42,`4200000053201802184337599174,`1930110346618471430,公众号支付,买家已支付,158.00
2018-02-18 10:46:11,`4200000069201802184328552647,`1930109573482415104,公众号支付,买家已支付,158.00
2018-02-18 10:45:50,`4200000060201802184228471807,`1930109389226640385,公众号支付,买家已支付,158.00
2018-02-18 10:45:14,`4200000070201802184314239395,`1930108995180168199,公众号支付,买家已支付,158.00
